,id,text,exp_tag,amb_tag
834,backwoods_cigars 471,One of our favorite rising stars @lilcj_kasino,False,False
835,backwoods_cigars 317,Tell us about your first Backwoods experience @hoodrich_pablojuan  ,False,False
836,backwoods_cigars 129,my wallet on low power mode,False,False
837,backwoods_cigars 667,Good morning🌞🌞🌞 ,False,False
838,backwoods_cigars 101,need to see who’s really bout that life and who’s really 🧢 ,False,False
839,backwoods_cigars 115,which pack do you think the pearl came from? ,False,False
840,backwoods_cigars 673,How many backwoods will you smoke today👇👇👇 @sourmatt  ,False,False
841,backwoods_cigars 14,"anyone who has ever said ""i dont smoke backwoods so i brought these..."" can hold this L",False,False
842,backwoods_cigars 28,which hb is the truth...honey berry or honey bourbon? ,False,False
843,backwoods_cigars 539,"What’s your favorite flavor??? Russian Creme, Honey, Sweet, Original, Honey Bourbon, Black N Sweet, Honey Berry, or Dark Stout",False,False
844,backwoods_cigars 277,favorite variant? ,False,False
845,backwoods_cigars 511,👹 Hoodwolf 2 is out now on all platforms @hoodrich_pablojuan x @dannyhoodrich 👟👟👟 @envoriginal,False,False
846,backwoods_cigars 505,What city should we hit next👇👇👇,False,False
847,backwoods_cigars 263,real ones know.  best comment gets a shirt.,False,False
848,backwoods_cigars 288,SURGEON GENERAL WARNING: Cigars Are Not A Safe Alternative To Cigarettes.  Anything but a lazy Sunday. Day 2 @ComplexCon wrapping up. Like what you’ve seen? Check out the feed this week for your chance to swipe some @mifland merch.  ,False,False
849,backwoods_cigars 513,Tag someone that hogs up all the backwoods  @westcoastcure_ ,False,False
850,backwoods_cigars 275,,False,False
851,backwoods_cigars 261,pearl check! you think @wickedsteph619 did the wood justice?,False,False
852,backwoods_cigars 507,Tag someone that rolls up anywhere👇👇👇,False,False
853,backwoods_cigars 249,who you smokin these with? ,False,False
854,backwoods_cigars 16,this tray fye,False,False
855,backwoods_cigars 103,how long are 20 russian creams gonna last you? ,False,False
856,backwoods_cigars 665,Sauce overload 🌊🍇💦🍇 @sauce_walka102 ,False,False
857,backwoods_cigars 671,A couple of our Backwoods’ models decided to pull up at @escobaratlanta today for . Turned out to be the right move. What city and spot should they pull up on next? ,False,False
858,backwoods_cigars 117,big beach energy ⚡️⚡️⚡️,False,False
859,backwoods_cigars 659,At the end of a long day ,False,False
860,backwoods_cigars 498,Who can dance like @blocboy_jb ??,False,False
861,backwoods_cigars 467,Tag someone that would smoke a whole pack of backwoods w/ @keyglock 👇👇👇,False,False
862,backwoods_cigars 301,Another round of the SmokeHouse Social in the bag! Atlanta showed us so much love. Dreamville’s very own @lute_west9 gave a super soulful performance that truly embodied what the SmokeHouse is all about. This rounds winner @richthegoat1 killed the stage! And how could we forget @datdjmalik @bdpsoundz and @Skylyfee for setting the mood for the night! Be on the lookout for where we pull up to next! ,False,False
863,backwoods_cigars 315,Got our merch? Tag us in a post! ,False,False
864,backwoods_cigars 473,Drop your city👇👇👇,False,False
865,backwoods_cigars 329,Comment if you smoke before you eat and like if you smoke after ,False,False
866,backwoods_cigars 328,Drop a 🐍 if you heard @gunna new project ,False,False
867,backwoods_cigars 314,LA is always a good time! Especially when you combine an amazing artist like @omen and the best cigars on the planet! We’d like to show love to everyone who came out to perform and made the night unforgettable. Special thanks to @fawkdjgoonie @hiabbydelarosa and @djrobbydinero you guys are awesome! ,False,False
868,backwoods_cigars 472,How many backwoods did you smoke yesterday?,False,False
869,backwoods_cigars 466,Happy Labor Day 🎉🎊,False,False
870,backwoods_cigars 300,"The whole team is here, which one are you picking? ",False,False
871,backwoods_cigars 499,Tag a modern Day Picasso👇,False,False
872,backwoods_cigars 658,“Smoking on backwoods They coming from Russia” @hoodrich_pablojuan ,False,False
873,backwoods_cigars 670,Bag secure ,False,False
874,backwoods_cigars 116,boffum,False,False
875,backwoods_cigars 102,,False,False
876,backwoods_cigars 664,Let’s get rollin’ @yrntakeoff ,False,False
877,backwoods_cigars 17,"hardest fan test so far...if you had to choose only 1 of these russian cream packs, which one would you pick. ",False,False
878,backwoods_cigars 248,put it in a museum ,False,False
879,backwoods_cigars 260,@sosamann what’s poppin?,False,False
880,backwoods_cigars 506,New phone who dis??,False,False
881,backwoods_cigars 512,Who wants a ride to work?,False,False
882,backwoods_cigars 274,what was today again?,False,False
883,backwoods_cigars 258,pull up to the function like... ,False,False
884,backwoods_cigars 270,packs don't only keep the woods fresh ,False,False
885,backwoods_cigars 516,5 pack,False,False
886,backwoods_cigars 502,🙏,False,False
887,backwoods_cigars 264,who needs a box?,False,False
888,backwoods_cigars 13,chiefin @jourdanjade,False,False
889,backwoods_cigars 648,Foreigns ,False,False
890,backwoods_cigars 660,Exotics 🍇🍇🍇 ,False,False
891,backwoods_cigars 106,2 of my best friends,False,False
892,backwoods_cigars 112,picture perfect,False,False
893,backwoods_cigars 674,Ooooowwwweeee big smoke @sosamann ,False,False
894,backwoods_cigars 489,Tag someone that just smoked their first backwood👇👇👇 @mpr_jr_,False,False
895,backwoods_cigars 338,How many stars would you give this ride share driver?,False,False
896,backwoods_cigars 304,Sharing is caring. Who would you share with? Let us know in the comments 👇👇👇 ,False,False
897,backwoods_cigars 462,Smoke one w/ @lilskies,False,False
898,backwoods_cigars 476,Mood,False,False
899,backwoods_cigars 310,Drop a 🔥 if you want a shirt ,False,False
900,backwoods_cigars 477,@adam22 get him to a mil,False,False
901,backwoods_cigars 311,What merch should we drop next? ,False,False
902,backwoods_cigars 305,"Told you we weren’t playing around LA! We heard your request and we delivered. @chieffkeeffsossa ffkeeffsossa pulled up and had the crowd jumping. Thank you Sosa for all the love and energy you shared last weekend!The is all about providing a platform for artists and last week’s winner @real_keewi showed us why she’s up next! We also want to give a special shout to our beautiful host @hiabbydelarosa and our DJs @kenwaylive and @djrobbydinero. Thanks to @88thx11mile and @fawkdjgoonie, the night couldn’t have happened without you! ​",False,False
903,backwoods_cigars 463,Forever mood @richthekid,False,False
904,backwoods_cigars 339,Businessman. Son. Father. Community Activist. Investor. Friend. Artist. Philanthropist. Grammy Nominated. The Culture. ,False,False
905,backwoods_cigars 488,Happy birthday to a young legend @yungmal__15,False,False
906,backwoods_cigars 113,ladies pls send more of these,False,False
907,backwoods_cigars 675,Tag a musician we should listen to in 2018👇👇 @youngmrclean ,False,False
908,backwoods_cigars 661,Tag a playmaker that always works hard👇👇👇 @millzlucastme,False,False
909,backwoods_cigars 107,anyone lookin for trays?,False,False
910,backwoods_cigars 649,Morning routine with @ayanacharm @westcoastcure_  ,False,False
911,backwoods_cigars 12,how many bills do you think are in this box?,False,False
912,backwoods_cigars 503,😂😂😂 @germjeezus,False,False
913,backwoods_cigars 265,look back at it @holidaythegoldenchild,False,False
914,backwoods_cigars 271,lil finesse,False,False
915,backwoods_cigars 517,“Backwoods they coming from russia” @hoodrich_pablojuan,False,False
916,backwoods_cigars 259,who needs to be on the playlist?,False,False
917,backwoods_cigars 298,"The 4th was ridiculous! We pulled up pool side with the biggest Boss @richforever and shut it down! The SmokeHouse Social is still moving full steam ahead with no signs of slowing down. @kingpeazy is the newest addition to our winners circle. Special thanks goes out @ej_Premier and @byxbreezy, couldn’t have made the night happen without you! ",False,False
918,backwoods_cigars 529,@wifisfuneral,False,False
919,backwoods_cigars 267,stay ready ,False,False
920,backwoods_cigars 501,Food shopping w/ @youngdolph,False,False
921,backwoods_cigars 515,Who wants to smoke one with @blocboy_jb ?,False,False
922,backwoods_cigars 273,@__officialfiji3,False,False
923,backwoods_cigars 688,🌞Good morning 🌞,False,False
924,backwoods_cigars 10,comment which beanie you're rocking with,False,False
925,backwoods_cigars 38,ash gang wya?,False,False
926,backwoods_cigars 139,who would use this?,False,False
927,backwoods_cigars 677,Tag the team👇👇👇,False,False
928,backwoods_cigars 111,rares only ,False,False
929,backwoods_cigars 105,anyone got a lighter? tryna spark ,False,False
930,backwoods_cigars 663,Outdoor session ,False,False
931,backwoods_cigars 449,It got lit 🔥🔥🔥 at fashion week @drefgold,False,False
932,backwoods_cigars 313,Comment 💨 for every Backwood you had today ,False,False
933,backwoods_cigars 475,Who’s down?,False,False
934,backwoods_cigars 461,Shoutout to the winner of our SmokeHouse Social in Tampa @_dreci. We also would love to give a special thank you to our headliner @trinarockstarr  for an amazing performance! 🎥: @godflow_91 📸 @ieatvisualz  ,False,False
935,backwoods_cigars 307,"💥June 21st, Friday💥 . Get Ready for ARTIST SHOWCASE @ivar w/ Performance By @chieffkeeffsossa Hosted by:: @hiabbydelarosa x @fawkdjgoonie Music by:: @djrobbydinero x @kenwaylive **************************************************************** with @EventBrite RSVP Link located on the Flyer **************************************************************** To Be Part Of The ShowCase, Please submit MP3 Track to: TheSmokeHouseSocial@Gmail.Com . For Media Inquiries - Contact TheSmokeHouseSocial@Gmail.Com **************************************************************** Powered By:: @backwoods_cigars @88thx11mile /// ",False,False
936,backwoods_cigars 460,What’s your favorite flavor of backwoods?👇👇👇,False,False
937,backwoods_cigars 306,"Tomorrow! We are pulling up in Atlanta for our next round of Smokehouse Social with guest performance by @lute_west9!  Smokehouse Social is a Music based platform for “up and coming” artists. The showcase style competition event is designed to amplify local creative talent, develop brand advocates, further brand positioning, and provide professional opportunities for talent participants. ********************************************** Rsvp is required  https://www.eventbrite.com/e/the-smokehouse-social-with-lute-tickets-63129776862 Free entry all night!!!!!!!! Music by: @datdjmalik & @bdpsoundz Hosted By: @Skylyfee Powered By: @backwoods_cigars  @wjbpresents @trilogypromotions @jayham954 @snoophoodsta @made.men.ent @datdjmalik @cafecircalounge",False,False
938,backwoods_cigars 312,@nav is living his best life with ,False,False
939,backwoods_cigars 474,Tag your favorite dj👇👇👇 @djscheme,False,False
940,backwoods_cigars 448,Caption this👇👇,False,False
941,backwoods_cigars 104,backwoods burner baby ,False,False
942,backwoods_cigars 662,Where should we have our next event? ,False,False
943,backwoods_cigars 676,@benjibillboard knows how to make a presentation. Listening party for his new album going down now @alibiatl ,False,False
944,backwoods_cigars 110,lmao you playin yourself if you aren’t prepared before. what’s your drink of choice?,False,False
945,backwoods_cigars 138,real fan test. which one you choosing before opening?,False,False
946,backwoods_cigars 39,hittin right ,False,False
947,backwoods_cigars 11,what are you picking from this hall of fame? ,False,False
948,backwoods_cigars 689,Big Weekend.... Big Backwoods @westcoastcure_,False,False
949,backwoods_cigars 514,What’s your fav @famousdex song👇👇👇,False,False
950,backwoods_cigars 272,what type of you want to see?,False,False
951,backwoods_cigars 266,choose your fighter @kiddkuntry,False,False
952,backwoods_cigars 500,Tag the last person you smoked with👇👇👇,False,False
953,backwoods_cigars 528,Good morning. Say it back 🌞,False,False
954,backwoods_cigars 299,What a perfect way to relax. ,False,False
955,backwoods_cigars 598,An official challenge from @sonnydigital ,False,False
956,backwoods_cigars 201,what's your summer vibe? ,False,False
957,backwoods_cigars 567,Tag someone that needs these👇👇👇,False,False
958,backwoods_cigars 573,Tag a girl that can roll👇👇👇,False,False
959,backwoods_cigars 215,had to secure the bag for the next turn up ,False,False
960,backwoods_cigars 229,whos ridin with dark stout?,False,False
961,backwoods_cigars 76,which tray is better?,False,False
962,backwoods_cigars 188,1 dark stout box isnt enough for the party ,False,False
963,backwoods_cigars 62,blessed by the pack. which one are you choosing first? ,False,False
964,backwoods_cigars 89,can’t talk im busy,False,False
965,backwoods_cigars 611,Caption this👇👇👇,False,False
966,backwoods_cigars 177,favorite pack? ,False,False
967,backwoods_cigars 163,that behind finna take a seat after that dark leaf hits back lmaooo,False,False
968,backwoods_cigars 605,caption this 👇👇👇@quavohuncho ,False,False
969,backwoods_cigars 639,What's your favorite @famousdex song👇👇👇,False,False
970,backwoods_cigars 375,Tag a female that can prepare a perfect backwood👇👇👇,False,False
971,backwoods_cigars 413,Who would eat this Backwood sushi roll 😂😂😂,False,False
972,backwoods_cigars 407,How many backwoods do you smoke on a night out?,False,False
973,backwoods_cigars 361,Mood after a few woods,False,False
974,backwoods_cigars 349,Tag someone that smokes like @sosamann 👇👇👇 last comment 🥇,False,False
975,backwoods_cigars 348,Tag someone that needs our merch👇👇👇 offical merch is only available at our events ,False,False
976,backwoods_cigars 406,When you don’t want your backwood to get lonely 😂,False,False
977,backwoods_cigars 360,Get busy👇👇👇,False,False
978,backwoods_cigars 374,Drop your city 👇👇👇,False,False
979,backwoods_cigars 412,Before and after.  Send us pics of your creative solutions to repurpose empty backwood packs,False,False
980,backwoods_cigars 638,What’s in your pockets today??,False,False
981,backwoods_cigars 162,real hot girl shit ,False,False
982,backwoods_cigars 604,Drop your city👇👇👇 @masonrayparker,False,False
983,backwoods_cigars 610,Who put you on to 👇👇👇,False,False
984,backwoods_cigars 88,lmao you gotta be jokin bruh,False,False
985,backwoods_cigars 176,night time kickback ,False,False
986,backwoods_cigars 63,stuffed ,False,False
987,backwoods_cigars 77,its mornings like these... ,False,False
988,backwoods_cigars 189,og party for ogs only ,False,False
989,backwoods_cigars 228,send us your @immortal_man_,False,False
990,backwoods_cigars 572,What’s your favorite place to smoke👇👇👇,False,False
991,backwoods_cigars 214,who got the best producer tag too?,False,False
992,backwoods_cigars 200,good morning,False,False
993,backwoods_cigars 566,🗣🗣🗣 you can only get our merch at one of our events. Pull up to @1up_la on the 15th,False,False
994,backwoods_cigars 599,Tag the last girl you smoked with 👇👇👇,False,False
995,backwoods_cigars 216,who’s up ,False,False
996,backwoods_cigars 570,Read about it📚📚 @famousdex ,False,False
997,backwoods_cigars 564,Thoughts👇👇👇,False,False
998,backwoods_cigars 202,if she sparks the wood for you she a real one ,False,False
999,backwoods_cigars 558,What's your favorite @nolimitherbo song👇👇👇,False,False
1000,backwoods_cigars 49,the dark ones just be hittin harder lmao,False,False
1001,backwoods_cigars 61,straight up ,False,False
1002,backwoods_cigars 75,go places ,False,False
1003,backwoods_cigars 606,Bay watch ,False,False
1004,backwoods_cigars 160,@the_montague_network keep that same energy,False,False
1005,backwoods_cigars 174,what y’all on tonight? ,False,False
1006,backwoods_cigars 612,Tag someone that needs these👇👇👇,False,False
1007,backwoods_cigars 148,lil bit of a wild rum vibe ,False,False
1008,backwoods_cigars 389,Mood 😂😂😂,False,False
1009,backwoods_cigars 362,honey 🍯,False,False
1010,backwoods_cigars 404,What’s your favorite song RN👇👇👇,False,False
1011,backwoods_cigars 410,Who do you know that can roll like a pro? @westcoastcure_,False,False
1012,backwoods_cigars 376,👍 or 👎,False,False
1013,backwoods_cigars 438,Caption this👇👇👇,False,False
1014,backwoods_cigars 439,Keep that same energy 🔋 We love our supporters,False,False
1015,backwoods_cigars 411,last girl you smoked with👇👇👇,False,False
1016,backwoods_cigars 377,Where should we come next👇👇👇 Official merch is ONLY available at our events,False,False
1017,backwoods_cigars 363,What’s the best flavor👇👇👇,False,False
1018,backwoods_cigars 405,Mood😂,False,False
1019,backwoods_cigars 388,What’s in your bag??? @coileray,False,False
1020,backwoods_cigars 149,my type of cake ,False,False
1021,backwoods_cigars 175,,False,False
1022,backwoods_cigars 613,Pick one👇👇👇 ,False,False
1023,backwoods_cigars 607,Tag your favorite female artist👇👇👇 @cubanndasavage,False,False
1024,backwoods_cigars 161,new ice gonna put the wood out,False,False
1025,backwoods_cigars 74,"i be searching the same 4 areas 50 times because i know nowhere else has a lighter, then 30 mins later i find them in my pants.",False,False
1026,backwoods_cigars 60,roses are red...,False,False
1027,backwoods_cigars 48,shoutout @chamonaaaa,False,False
1028,backwoods_cigars 559,Summer is around the corner ,False,False
1029,backwoods_cigars 565,Rolling loud at rolling loud w/ @hoodrich_pablojuan @westcoastcure_,False,False
1030,backwoods_cigars 203,who you inviting to this mega session ,False,False
1031,backwoods_cigars 217,send us what you’re smoking tonight ,False,False
1032,backwoods_cigars 571,What’s your fav @playboicarti song👇👇👇,False,False
1033,backwoods_cigars 549,Mirror mirror on the wall who has the best backwood of them all?,False,False
1034,backwoods_cigars 575,Caption this👇👇👇,False,False
1035,backwoods_cigars 213,willing to risk it all for @_moniquevilla ,False,False
1036,backwoods_cigars 207,views ,False,False
1037,backwoods_cigars 561,Tag someone that would consider this breakfast👇👇,False,False
1038,backwoods_cigars 64,0 to 100 real quick,False,False
1039,backwoods_cigars 70,we love ,False,False
1040,backwoods_cigars 58,is this the best pack?,False,False
1041,backwoods_cigars 159,rare view. not talkin woods ,False,False
1042,backwoods_cigars 165,it looks like backwoods is the new black ,False,False
1043,backwoods_cigars 603,About last night ,False,False
1044,backwoods_cigars 617,Who has tried these?? ,False,False
1045,backwoods_cigars 171,who’s tryna throw down? ,False,False
1046,backwoods_cigars 398,Who wants to smoke a wood with the legend👇👇👇,False,False
1047,backwoods_cigars 429,Make sure you got the tools of the trade,False,False
1048,backwoods_cigars 401,😂😂😂,False,False
1049,backwoods_cigars 367,Tag the last person you shared a wood with👇👇👇,False,False
1050,backwoods_cigars 373,What’s your thoughts on singles?,False,False
1051,backwoods_cigars 415,Who likes honey berry?,False,False
1052,backwoods_cigars 372,Perfect morning  tag the team👇👇👇 @westcoastcure_,False,False
1053,backwoods_cigars 414,favorite female artist👇👇👇,False,False
1054,backwoods_cigars 400,Fun fact: @sonnydigital uses backwoods in every studio session,False,False
1055,backwoods_cigars 366,What’s your fav flavor👇👇👇,False,False
1056,backwoods_cigars 428,Up in smoke ,False,False
1057,backwoods_cigars 399,We got moves on deck,False,False
1058,backwoods_cigars 616,Started a new wave @blocboy_jb time to celebrate with some vanillas ,False,False
1059,backwoods_cigars 170,choose a 5 pack and 2 singles ,False,False
1060,backwoods_cigars 164,who needs a session?,False,False
1061,backwoods_cigars 602,Tag some that needs to try these👇👇👇 @officialhollywoods,False,False
1062,backwoods_cigars 158,@littlebihhh that shit unreal,False,False
1063,backwoods_cigars 59,tag the go to. 100% pearl accuracy only. the no mess up.,False,False
1064,backwoods_cigars 71,blessed by the 1 pack,False,False
1065,backwoods_cigars 65,ogs stay fresh ,False,False
1066,backwoods_cigars 206,how do you start your day?,False,False
1067,backwoods_cigars 560,Miss you forever 🙏🙏🙏 @fredosantanassr,False,False
1068,backwoods_cigars 574,Tag your squad👇👇👇,False,False
1069,backwoods_cigars 212,triple threat ,False,False
1070,backwoods_cigars 548,Who likes 🌹?? Made by: @crosk,False,False
1071,backwoods_cigars 589,"TAG SOMEONE IN LOS ANGELES 👇👇👇This morning were pulling up @1up_la with some exclusive merch 1340 W Florence Ave Los Angeles, CA  90044",False,False
1072,backwoods_cigars 238,then she acts like its hittin but it's really not smh,False,False
1073,backwoods_cigars 562,Attn: peep the smile and Show some love to @jodyhighroller for rolling his first solid backwood 😀 we got the legend training now.  Just wait for what's next,False,False
1074,backwoods_cigars 204,east side reppin,False,False
1075,backwoods_cigars 210,i'm not looking at the wood when you pass that to me @chamonaaaa,False,False
1076,backwoods_cigars 576,What's your fav @lilskies song👇👇👇,False,False
1077,backwoods_cigars 73,,False,False
1078,backwoods_cigars 67,it's morning again....,False,False
1079,backwoods_cigars 199,call the squad we finna have the bigggest session of all time ,False,False
1080,backwoods_cigars 9,who thinks this is pearled?,False,False
1081,backwoods_cigars 628,"Tag an artist you want to see perform in Austin,Texas this week👇👇👇 we got a surprise for someone",False,False
1082,backwoods_cigars 172,aye,False,False
1083,backwoods_cigars 614,Happy bday @ridiculouslyryan  ,False,False
1084,backwoods_cigars 600,Weekends or weekdays👇👇👇,False,False
1085,backwoods_cigars 98,natural habitat,False,False
1086,backwoods_cigars 166,g shit @litokirinosg ,False,False
1087,backwoods_cigars 358,Who wants to try these?,False,False
1088,backwoods_cigars 416,Drop an emoji if you tried these,False,False
1089,backwoods_cigars 370,What’s your favorite @richthekid song👇👇👇,False,False
1090,backwoods_cigars 364,Mood all 2019 🌅 @souljaboy,False,False
1091,backwoods_cigars 402,Drop your area code👇👇👇,False,False
1092,backwoods_cigars 365,Drop your city👇👇👇,False,False
1093,backwoods_cigars 403,Psa: Go get the bag this morning,False,False
1094,backwoods_cigars 417,Who is the first person you call to share a backwood with?,False,False
1095,backwoods_cigars 371,Tag someone that needs to try these👇👇👇,False,False
1096,backwoods_cigars 359,What city smokes the most backwoods?,False,False
1097,backwoods_cigars 99,who needs one?,False,False
1098,backwoods_cigars 601,Plug walk @richthekid 📷 @shotbycones,False,False
1099,backwoods_cigars 167,choose your favorite box ,False,False
1100,backwoods_cigars 173,these the top 3 types of woods? ,False,False
1101,backwoods_cigars 615,what’s your thoughts on this flavor👇👇👇,False,False
1102,backwoods_cigars 629,Match the pack ,False,False
1103,backwoods_cigars 8,tag someone you want to wake up and smoke with,False,False
1104,backwoods_cigars 66,only big wood smokers can like this,False,False
1105,backwoods_cigars 198,,False,False
1106,backwoods_cigars 72,tag who you reeling in 👇🏾👇🏾👇🏾,False,False
1107,backwoods_cigars 211,rare ,False,False
1108,backwoods_cigars 577,Rate honey 1-10 and why👇👇👇,False,False
1109,backwoods_cigars 563,Let's get rollin today @theashleydee ,False,False
1110,backwoods_cigars 205,name the pack iykyk ,False,False
1111,backwoods_cigars 239,tag a girl who can roll,False,False
1112,backwoods_cigars 588,S/o to the man himself @youngdolph! Today was an awesome day. Hope yours was as great as ours! 🐬🐬🐬 • • • ,False,False
1113,backwoods_cigars 585,Breakfast is served ,False,False
1114,backwoods_cigars 591,Tag a girl that rolls like a pro👇👇👇,False,False
1115,backwoods_cigars 220,you know what to do 👇🏾,False,False
1116,backwoods_cigars 546,Pick one👇👇👇,False,False
1117,backwoods_cigars 552,Tag your favorite female artist 👇👇 @cubanndasavage,False,False
1118,backwoods_cigars 234,do the dash in the whip 🔥 ,False,False
1119,backwoods_cigars 208,we throwin a dark stout or honey berry party? ,False,False
1120,backwoods_cigars 195,who needs a tray?,False,False
1121,backwoods_cigars 181,stop playin with us ,False,False
1122,backwoods_cigars 57,one time wasnt enough,False,False
1123,backwoods_cigars 5,shoutout @therealtrapkitchen. the food be bussin always.,False,False
1124,backwoods_cigars 43,packed,False,False
1125,backwoods_cigars 630,Show some love 💚 30 day countdown  @600breezy  ,False,False
1126,backwoods_cigars 156,is this facts lol?,False,False
1127,backwoods_cigars 142,always chase the bag ,False,False
1128,backwoods_cigars 624,Whats your pet's name👇👇👇 @mafiab_wcc got Burberry and Balmain,False,False
1129,backwoods_cigars 94,perfect tatt with the perfect wood,False,False
1130,backwoods_cigars 80,dis shit natural,False,False
1131,backwoods_cigars 618,Good morning ,False,False
1132,backwoods_cigars 397,Where should we visit👇👇👇,False,False
1133,backwoods_cigars 383,What’s your daily essentials 👇👇👇,False,False
1134,backwoods_cigars 354,What’s 2 things you never leave home without?,False,False
1135,backwoods_cigars 432,Pick one👇👇👇,False,False
1136,backwoods_cigars 426,Sometimes you have to be selfish ,False,False
1137,backwoods_cigars 340,What’s your fav @nav song? ,False,False
1138,backwoods_cigars 368,Tag your fav producer👇👇👇,False,False
1139,backwoods_cigars 369,Tag the last female you smoked with👇👇👇,False,False
1140,backwoods_cigars 427,You know the vibes ,False,False
1141,backwoods_cigars 341,Rare species ,False,False
1142,backwoods_cigars 355,Tag the last female you smoked with👇👇,False,False
1143,backwoods_cigars 433,@zmoneyworld is from Chicago. Drop your city below👇👇,False,False
1144,backwoods_cigars 382,What’s the first thing you do in the morning???,False,False
1145,backwoods_cigars 396,Who would you share this with👇👇👇 @westcoastcure_,False,False
1146,backwoods_cigars 619,Caption this👇👇👇 @quavohuncho,False,False
1147,backwoods_cigars 81,big weekend energy,False,False
1148,backwoods_cigars 95,parties are lit,False,False
1149,backwoods_cigars 143,which is the go to? ,False,False
1150,backwoods_cigars 625,International love from our guy @chrt_keithape rocking backwoods for his photo shoot with @yohoboy in Asia,False,False
1151,backwoods_cigars 631,Sunday vibes ,False,False
1152,backwoods_cigars 157,???,False,False
1153,backwoods_cigars 42,mask go hard,False,False
1154,backwoods_cigars 56,backwoods sword by @thegrasshoppa,False,False
1155,backwoods_cigars 4,name a better duo...ill wait ,False,False
1156,backwoods_cigars 180,what 2 woods would you make a bag out of?,False,False
1157,backwoods_cigars 194,🍑👀,False,False
1158,backwoods_cigars 209,"I swear I be smashing some dank food at 3am then I wake up in the morning and realize I ate the food version of ""they really let themself go”",False,False
1159,backwoods_cigars 553,Good morning from Miami 🏝 ,False,False
1160,backwoods_cigars 235,"“yo you tryna ash that first""",False,False
1161,backwoods_cigars 221,peep the tatt,False,False
1162,backwoods_cigars 547,How many backwoods did you smoke yesterday👇👇👇,False,False
1163,backwoods_cigars 590,Mood 💰@torylanez,False,False
1164,backwoods_cigars 584,Rate our stout 1-10 and why👇👇👇,False,False
1165,backwoods_cigars 592,What’s your fav flavor?,False,False
1166,backwoods_cigars 586,What’s your favorite @travisscott somg👇👇👇,False,False
1167,backwoods_cigars 237,which one y'all pickin? let us know in comments,False,False
1168,backwoods_cigars 551,Drop your city👇👇👇,False,False
1169,backwoods_cigars 545,Tag a dope visual artist we should know about👇👇👇,False,False
1170,backwoods_cigars 223,stop playin you know how we do ,False,False
1171,backwoods_cigars 579,Drop an emoji👇👇👇 @hoodrich_pablojuan @dykrazy @worldstar,False,False
1172,backwoods_cigars 182,"car fire, she fire 🔥🔥",False,False
1173,backwoods_cigars 196,2 five packs or 10 one packs...... ,False,False
1174,backwoods_cigars 68,shits perfect no cap,False,False
1175,backwoods_cigars 40,ima put you onto some game kings and queens,False,False
1176,backwoods_cigars 6,Happy Holidays fam! What did you do today? ,False,False
1177,backwoods_cigars 54,idk bout yall but that outside is cutttttin. ima be inside chillin in my heat smoking a wood.,False,False
1178,backwoods_cigars 627,Love is stronger than hate @cdothoncho ,False,False
1179,backwoods_cigars 141,banana bank ,False,False
1180,backwoods_cigars 155,these go hard,False,False
1181,backwoods_cigars 633,Breakfast of champions ,False,False
1182,backwoods_cigars 83,dm us what youre smoking tonight ,False,False
1183,backwoods_cigars 169,whats the most laid back smoke spot?,False,False
1184,backwoods_cigars 97,double gauge,False,False
1185,backwoods_cigars 380,Rate these 1-10👇👇👇,False,False
1186,backwoods_cigars 394,last girl you smoked a backwood with👇👇👇,False,False
1187,backwoods_cigars 343,Who wants new music by @torylanez? ,False,False
1188,backwoods_cigars 425,At the end of a long day💨💨,False,False
1189,backwoods_cigars 431,If you like these drop a 🍯,False,False
1190,backwoods_cigars 357,Tag someone that makes you laugh👇👇👇,False,False
1191,backwoods_cigars 419,Caption this👇👇👇,False,False
1192,backwoods_cigars 418,The biggest backwood we have seen in a while @comethazine,False,False
1193,backwoods_cigars 430,Tag someone that needs to try these👇👇👇,False,False
1194,backwoods_cigars 356,Tag a mom👇😂👇😂👇,False,False
1195,backwoods_cigars 342,New merch going crazy ,False,False
1196,backwoods_cigars 424,Tag a friend that rolls the biggest backwoods👇👇👇,False,False
1197,backwoods_cigars 395,What’s your fav song right now?,False,False
1198,backwoods_cigars 381,Tag your favorite artist👇👇👇,False,False
1199,backwoods_cigars 168,shoutout to all the singles ,False,False
1200,backwoods_cigars 96,me every time i walk into a gas station ,False,False
1201,backwoods_cigars 82,you can never forget your first ,False,False
1202,backwoods_cigars 154,who got some banana? ,False,False
1203,backwoods_cigars 632,When pops stops you on the street for the 🍪🍪🍪 @richthekid ,False,False
1204,backwoods_cigars 626,who you would smoke these with👇👇👇 @westcoastcure_,False,False
1205,backwoods_cigars 140,wood morning fam,False,False
1206,backwoods_cigars 7,wild ,False,False
1207,backwoods_cigars 55,vanilla stacked up ,False,False
1208,backwoods_cigars 41,who hasnt tried dark leaf yet?,False,False
1209,backwoods_cigars 197,她好看 ,False,False
1210,backwoods_cigars 69,safety first ,False,False
1211,backwoods_cigars 183,send us what youre vibing on,False,False
1212,backwoods_cigars 578,What's for breakfast👇👇👇,False,False
1213,backwoods_cigars 544,How do you relax👇👇👇,False,False
1214,backwoods_cigars 222,whats yalls top 2 ,False,False
1215,backwoods_cigars 236,would y’all buy a variety box?,False,False
1216,backwoods_cigars 550,Rate these 1-10 and why👇👇,False,False
1217,backwoods_cigars 587,Sunday vibes ,False,False
