index,Unnamed: 0,id,text,exp_tag,amb_tag,extract_tag,tobacco_warning
1090,1090,backwoods_cigars 364,Mood all 2019 🌅 souljaboy,False,False,None,False
1091,1091,backwoods_cigars 402,Drop your area code👇👇👇,False,False,None,False
1092,1092,backwoods_cigars 365,Drop your city👇👇👇,False,False,None,False
1093,1093,backwoods_cigars 403,Psa Go get the bag this morning,False,False,None,False
1094,1094,backwoods_cigars 417,Who is the first person you call to share a backwood with,False,False,None,False
1095,1095,backwoods_cigars 371,Tag someone that needs to try these👇👇👇,False,False,None,False
1096,1096,backwoods_cigars 359,What city smokes the most backwoods,False,False,None,False
1097,1097,backwoods_cigars 99,who needs one,False,False,None,False
1098,1098,backwoods_cigars 601,Plug walk richthekid 📷 shotbycones,False,False,#backwoods  #rollup ,False
1099,1099,backwoods_cigars 167,choose your favorite box ,False,False,#backwoodsparty,False
1100,1100,backwoods_cigars 173,these the top 3 types of woods ,False,False,#backwoodsparty,False
1101,1101,backwoods_cigars 615,what’s your thoughts on this flavor👇👇👇,False,False,None,False
1102,1102,backwoods_cigars 629,Match the pack ,False,False,#honey  #nailsdid,False
1103,1103,backwoods_cigars 8,tag someone you want to wake up and smoke with,False,False,None,False
1104,1104,backwoods_cigars 66,only big wood smokers can like this,False,False,None,False
1106,1106,backwoods_cigars 72,tag who you reeling in 👇🏾👇🏾👇🏾,False,False,None,False
1107,1107,backwoods_cigars 211,rare ,False,False,#backwoodsfiesta,False
1108,1108,backwoods_cigars 577,Rate honey 110 and why👇👇👇,False,False,None,False
1109,1109,backwoods_cigars 563,Lets get rollin today theashleydee ,False,False,#backwoods  #rollup,False
1110,1110,backwoods_cigars 205,name the pack iykyk ,False,False,#backwoodsparty,False
1111,1111,backwoods_cigars 239,tag a girl who can roll,False,False,None,False
1112,1112,backwoods_cigars 588,So to the man himself youngdolph Today was an awesome day Hope yours was as great as ours 🐬🐬🐬 • • • ,False,False,#backwoodscigars  #streetexecs  #youngdolph  #itsmokelikeitsmell,False
1113,1113,backwoods_cigars 585,Breakfast is served ,False,False,#backwoods  #vanilla,False
1114,1114,backwoods_cigars 591,Tag a girl that rolls like a pro👇👇👇,False,False,None,False
1115,1115,backwoods_cigars 220,you know what to do 👇🏾,False,False,None,False
1116,1116,backwoods_cigars 546,Pick one👇👇👇,False,False,None,False
1117,1117,backwoods_cigars 552,Tag your favorite female artist 👇👇 cubanndasavage,False,False,#backwoods  #rollup ,False
1118,1118,backwoods_cigars 234,do the dash in the whip 🔥 ,False,False,#backwoodsart  #backwoods,False
1119,1119,backwoods_cigars 208,we throwin a dark stout or honey berry party ,False,False,#backwoodsparty,False
1120,1120,backwoods_cigars 195,who needs a tray,False,False,None,False
1121,1121,backwoods_cigars 181,stop playin with us ,False,False,#backwoodsparty,False
1122,1122,backwoods_cigars 57,one time wasnt enough,False,False,None,False
1123,1123,backwoods_cigars 5,shoutout therealtrapkitchen the food be bussin always,False,False,None,False
1124,1124,backwoods_cigars 43,packed,False,False,None,False
1125,1125,backwoods_cigars 630,Show some love 💚 30 day countdown  600breezy  ,False,False,#family  #seeyousoon  #throwback2016,False
1126,1126,backwoods_cigars 156,is this facts lol,False,False,None,False
1127,1127,backwoods_cigars 142,always chase the bag ,False,False,#backwoodsparty,False
1128,1128,backwoods_cigars 624,Whats your pets name👇👇👇 mafiabwcc got Burberry and Balmain,False,False,None,False
1129,1129,backwoods_cigars 94,perfect tatt with the perfect wood,False,False,None,False
1130,1130,backwoods_cigars 80,dis shit natural,False,False,None,False
1131,1131,backwoods_cigars 618,Good morning ,False,False,#rollup,False
1132,1132,backwoods_cigars 397,Where should we visit👇👇👇,False,False,None,False
1133,1133,backwoods_cigars 383,What’s your daily essentials 👇👇👇,False,False,None,False
1134,1134,backwoods_cigars 354,What’s 2 things you never leave home without,False,False,None,False
1135,1135,backwoods_cigars 432,Pick one👇👇👇,False,False,None,False
1136,1136,backwoods_cigars 426,Sometimes you have to be selfish ,False,False,#justforme,False
1137,1137,backwoods_cigars 340,What’s your fav nav song ,False,False,#backwoodsfam,False
1138,1138,backwoods_cigars 368,Tag your fav producer👇👇👇,False,False,None,False
1139,1139,backwoods_cigars 369,Tag the last female you smoked with👇👇👇,False,False,None,False
1140,1140,backwoods_cigars 427,You know the vibes ,False,False,#backwoods,False
1141,1141,backwoods_cigars 341,Rare species ,False,False,#exoticbackwoods,False
1142,1142,backwoods_cigars 355,Tag the last female you smoked with👇👇,False,False,None,False
1143,1143,backwoods_cigars 433,zmoneyworld is from Chicago Drop your city below👇👇,False,False,None,False
1144,1144,backwoods_cigars 382,What’s the first thing you do in the morning,False,False,None,False
1145,1145,backwoods_cigars 396,Who would you share this with👇👇👇 westcoastcure,False,False,None,False
1146,1146,backwoods_cigars 619,Caption this👇👇👇 quavohuncho,False,False,None,False
1147,1147,backwoods_cigars 81,big weekend energy,False,False,None,False
1148,1148,backwoods_cigars 95,parties are lit,False,False,#backwoods ,False
1149,1149,backwoods_cigars 143,which is the go to ,False,False,#backwoodsparty,False
1150,1150,backwoods_cigars 625,International love from our guy chrtkeithape rocking backwoods for his photo shoot with yohoboy in Asia,False,False,None,False
1151,1151,backwoods_cigars 631,Sunday vibes ,False,False,#rollup,False
1153,1153,backwoods_cigars 42,mask go hard,False,False,#backwoods ,False
1154,1154,backwoods_cigars 56,backwoods sword by thegrasshoppa,False,False,None,False
1155,1155,backwoods_cigars 4,name a better duoill wait ,False,False,#backwoodsparty,False
1156,1156,backwoods_cigars 180,what 2 woods would you make a bag out of,False,False,None,False
1157,1157,backwoods_cigars 194,🍑👀,False,False,None,False
1158,1158,backwoods_cigars 209,I swear I be smashing some dank food at 3am then I wake up in the morning and realize I ate the food version of they really let themself go”,False,False,None,False
1159,1159,backwoods_cigars 553,Good morning from Miami 🏝 ,False,False,#backwoods  #poolside,False
1160,1160,backwoods_cigars 235,“yo you tryna ash that first,False,False,None,False
1161,1161,backwoods_cigars 221,peep the tatt,False,False,None,False
1162,1162,backwoods_cigars 547,How many backwoods did you smoke yesterday👇👇👇,False,False,None,False
1163,1163,backwoods_cigars 590,Mood 💰torylanez,False,False,None,False
1164,1164,backwoods_cigars 584,Rate our stout 110 and why👇👇👇,False,False,None,False
1165,1165,backwoods_cigars 592,What’s your fav flavor,False,False,None,False
1166,1166,backwoods_cigars 586,What’s your favorite travisscott somg👇👇👇,False,False,None,False
1167,1167,backwoods_cigars 237,which one yall pickin let us know in comments,False,False,None,False
1168,1168,backwoods_cigars 551,Drop your city👇👇👇,False,False,None,False
1169,1169,backwoods_cigars 545,Tag a dope visual artist we should know about👇👇👇,False,False,None,False
1170,1170,backwoods_cigars 223,stop playin you know how we do ,False,False,#backwoodsparty,False
1171,1171,backwoods_cigars 579,Drop an emoji👇👇👇 hoodrichpablojuan dykrazy worldstar,False,False,#flawless  #mpr1017 ,False
1172,1172,backwoods_cigars 182,car fire she fire 🔥🔥,False,False,None,False
1173,1173,backwoods_cigars 196,2 five packs or 10 one packs ,False,False,#backwoodsparty,False
1174,1174,backwoods_cigars 68,shits perfect no cap,False,False,None,False
1175,1175,backwoods_cigars 40,ima put you onto some game kings and queens,False,False,None,False
1176,1176,backwoods_cigars 6,Happy Holidays fam What did you do today ,False,False,#backwoods  #backwoodsparty,False
1177,1177,backwoods_cigars 54,idk bout yall but that outside is cutttttin ima be inside chillin in my heat smoking a wood,False,False,None,False
1178,1178,backwoods_cigars 627,Love is stronger than hate cdothoncho ,False,False,#backwoods  #rollup,False
1179,1179,backwoods_cigars 141,banana bank ,False,False,#backwoodsparty,False
1180,1180,backwoods_cigars 155,these go hard,False,False,None,False
1181,1181,backwoods_cigars 633,Breakfast of champions ,False,False,#Rollup  #backwoods,False
1182,1182,backwoods_cigars 83,dm us what youre smoking tonight ,False,False,#backwoodsparty,False
1183,1183,backwoods_cigars 169,whats the most laid back smoke spot,False,False,None,False
1184,1184,backwoods_cigars 97,double gauge,False,False,None,False
1185,1185,backwoods_cigars 380,Rate these 110👇👇👇,False,False,None,False
1186,1186,backwoods_cigars 394,last girl you smoked a backwood with👇👇👇,False,False,None,False
1187,1187,backwoods_cigars 343,Who wants new music by torylanez ,False,False,#backwoodsfam,False
1188,1188,backwoods_cigars 425,At the end of a long day💨💨,False,False,None,False
1189,1189,backwoods_cigars 431,If you like these drop a 🍯,False,False,None,False
1190,1190,backwoods_cigars 357,Tag someone that makes you laugh👇👇👇,False,False,None,False
1191,1191,backwoods_cigars 419,Caption this👇👇👇,False,False,None,False
1192,1192,backwoods_cigars 418,The biggest backwood we have seen in a while comethazine,False,False,None,False
1193,1193,backwoods_cigars 430,Tag someone that needs to try these👇👇👇,False,False,None,False
1194,1194,backwoods_cigars 356,Tag a mom👇😂👇😂👇,False,False,None,False
1195,1195,backwoods_cigars 342,New merch going crazy ,False,False,#backwoodsfam,False
1196,1196,backwoods_cigars 424,Tag a friend that rolls the biggest backwoods👇👇👇,False,False,None,False
1197,1197,backwoods_cigars 395,What’s your fav song right now,False,False,None,False
1198,1198,backwoods_cigars 381,Tag your favorite artist👇👇👇,False,False,None,False
1199,1199,backwoods_cigars 168,shoutout to all the singles ,False,False,#backwoodsparty,False
1200,1200,backwoods_cigars 96,me every time i walk into a gas station ,False,False,#backwoodsparty,False
1201,1201,backwoods_cigars 82,you can never forget your first ,False,False,#backwood,False
1202,1202,backwoods_cigars 154,who got some banana ,False,False,#backwoodsparty,False
1203,1203,backwoods_cigars 632,When pops stops you on the street for the 🍪🍪🍪 richthekid ,False,False,#nyc  #backwoods  #plugwalk,False
1204,1204,backwoods_cigars 626,who you would smoke these with👇👇👇 westcoastcure,False,False,None,False
1205,1205,backwoods_cigars 140,wood morning fam,False,False,#backwoods ,False
1206,1206,backwoods_cigars 7,wild ,False,False,#backwoodsparty,False
1207,1207,backwoods_cigars 55,vanilla stacked up ,False,False,#backwoodsparty,False
1208,1208,backwoods_cigars 41,who hasnt tried dark leaf yet,False,False,None,False
1209,1209,backwoods_cigars 197,她好看 ,False,False,#backwoodsmerch,False
1210,1210,backwoods_cigars 69,safety first ,False,False,#backwoodsparty,False
1211,1211,backwoods_cigars 183,send us what youre vibing on,False,False,None,False
1212,1212,backwoods_cigars 578,Whats for breakfast👇👇👇,False,False,None,False
1213,1213,backwoods_cigars 544,How do you relax👇👇👇,False,False,None,False
1214,1214,backwoods_cigars 222,whats yalls top 2 ,False,False,#backwoodsparty,False
1215,1215,backwoods_cigars 236,would y’all buy a variety box,False,False,None,False
1216,1216,backwoods_cigars 550,Rate these 110 and why👇👇,False,False,None,False
1217,1217,backwoods_cigars 587,Sunday vibes ,False,False,#backwoods  #rollup,False
1218,1218,backwoods_cigars 593,What’s your favorite place to smoke👇👇👇 westcoastcure,False,False,None,False
1219,1219,backwoods_cigars 597,Match your pack ,False,False,#honeyberry  #backwoods,False
1220,1220,backwoods_cigars 583,Good money all day everyday ,False,False,#backwoods  #rollup,False
1221,1221,backwoods_cigars 568,Mood 💨💨💨 snoopdogg,False,False,None,False
1222,1222,backwoods_cigars 554,Caption this👇,False,False,None,False
1223,1223,backwoods_cigars 232,stacked for days ,False,False,#backwoodsparty,False
1224,1224,backwoods_cigars 226,dry that shit before you pass it not trying to go swimming when I hit the wood,False,False,None,False
1225,1225,backwoods_cigars 540,Good energy is contagious 💯 tag someone with good vibes👇👇👇,False,False,None,False
1226,1226,backwoods_cigars 45,tag someone who needs to step their game up this is a safe space,False,False,None,False
1227,1227,backwoods_cigars 51,send to 2 people for good and money energy,False,False,#backwoods ,False
1228,1228,backwoods_cigars 3,who thinks this is pearled,False,False,None,False
1229,1229,backwoods_cigars 187,threw a last nightwoke up this morning to shorty making breakfast ,False,False,#backwoodsparty  #lifeisgood  #BIGgas,False
1230,1230,backwoods_cigars 79,ice on my wrist,False,False,None,False
1231,1231,backwoods_cigars 193,west coast wya,False,False,None,False
1232,1232,backwoods_cigars 178,1 3 or 5 ,False,False,#backwoodsparty,False
1233,1233,backwoods_cigars 86,you all know that face they make lmaoooooo,False,False,None,False
1234,1234,backwoods_cigars 92,wtf would you have to do to have someone wish this on you,False,False,None,False
1235,1235,backwoods_cigars 144,we still stand ,False,False,#blacklivesmatter,False
1236,1236,backwoods_cigars 622,yfnlucci had a blast at our event last night ,False,False,#Austin  #backwoods,False
1237,1237,backwoods_cigars 636,Happy born day sonnydigital  ,False,False,#backwoods  #rollup,False
1238,1238,backwoods_cigars 150,this energy different,False,False,None,False
1239,1239,backwoods_cigars 385,What’s your favorite chieffkeeffsossa song👇👇👇,False,False,None,False
1240,1240,backwoods_cigars 391,sosamann lights up everywhere he goes,False,False,None,False
1241,1241,backwoods_cigars 408,What artist do you want to see perform live at one of our events👇👇👇 einerbankz  x valee,False,False,None,False
1242,1242,backwoods_cigars 420,The feeling you get while preparing a backwood 💨💨💨 souljaboy,False,False,None,False
1243,1243,backwoods_cigars 346,Tag someone that smokes more backwoods then westcoastcure 👇👇👇,False,False,None,False
1244,1244,backwoods_cigars 352,Caption this👇👇👇,False,False,None,False
1245,1245,backwoods_cigars 434,Tag someone to pass them the backwood👇👇👇 westcoastcure,False,False,None,False
1246,1246,backwoods_cigars 353,Drop an emoji if you smoked a wood today👇👇👇,False,False,None,False
1247,1247,backwoods_cigars 435,Pretty girls love backwoods,False,False,None,False
1248,1248,backwoods_cigars 421,Tag the last girl you smoked with👇👇👇,False,False,None,False
1249,1249,backwoods_cigars 347,What city should we pull up to next,False,False,None,False
1250,1250,backwoods_cigars 409,What’s your fav richthekid song👇👇👇,False,False,None,False
1251,1251,backwoods_cigars 390,Italian backwood legend sferaebbasta,False,False,None,False
1252,1252,backwoods_cigars 384,tag the team👇👇👇 coileray,False,False,None,False
1253,1253,backwoods_cigars 637,Only exotics hoodrichpablojuan ,False,False,#backwoods  #1017,False
1254,1254,backwoods_cigars 151,gon hit first puff no 🧢 ,False,False,#backwoodsparty,False
1255,1255,backwoods_cigars 145,dont even try me with this bruh im not tryin to get ash on my new slides,False,False,None,False
1256,1256,backwoods_cigars 623,No face no case lilgnar ,False,False,#vanilla  #rare,False
1257,1257,backwoods_cigars 93,🍯🍇 honey berry backwood wrapper tray goes crazy,False,False,None,False
1258,1258,backwoods_cigars 179,in the backwoods,False,False,#backwoods ,False
1259,1259,backwoods_cigars 87,gotta stock up on the russian creams before everyone else gets em ,False,False,#backwoodsparty,False
1260,1260,backwoods_cigars 192,honey berry for the whole gang ,False,False,#backwoodsparty,False
1261,1261,backwoods_cigars 186,hope yall ready for hot girl summer part 2 lmao,False,False,None,False
1262,1262,backwoods_cigars 78,yuuuuuuuuuuuuuuurrrrrrrrr,False,False,None,False
1263,1263,backwoods_cigars 50,sick guitar by trapmerchcollection,False,False,#backwoods ,False
1264,1264,backwoods_cigars 2,comment which pack got the darker wood 👇 ,False,False,#backwoodsparty,False
1265,1265,backwoods_cigars 44,custom honey trays who needs em,False,False,None,False
1266,1266,backwoods_cigars 227,granny with the DRIP,False,False,None,False
1267,1267,backwoods_cigars 541,Good morning 🌞 ,False,False,#backwoods  #rollup,False
1268,1268,backwoods_cigars 555,Tag your favorite dj👇👇👇,False,False,None,False
1269,1269,backwoods_cigars 233,which house you smoking at,False,False,None,False
1270,1270,backwoods_cigars 569,Rate honey berry 110 and why👇👇👇,False,False,None,False
1271,1271,backwoods_cigars 582,Its Fridayyou already know how we get down sonnydigital ,False,False,#backwoods  #rollup,False
1272,1272,backwoods_cigars 596,Top shelf ourgenerationmusictv torylanez,False,False,None,False
1273,1273,backwoods_cigars 580,Who wants to come to our next event👇👇👇 westcoastcure,False,False,None,False
1274,1274,backwoods_cigars 594,MOOD When the corner store tells you they have Russian cream backwoods hxtxg ,False,False,#kidbuu  #backwoods,False
1275,1275,backwoods_cigars 219,dress a little vibe ngl,False,False,#backwoods ,False
1276,1276,backwoods_cigars 543,Tag someone sweet👇👇,False,False,None,False
1278,1278,backwoods_cigars 231,get money 💰,False,False,None,False
1279,1279,backwoods_cigars 557,Tag a girl that can roll👇👇👇,False,False,None,False
1280,1280,backwoods_cigars 0,hows yalls new years eve going ,False,False,#backwoodsparty,False
1281,1281,backwoods_cigars 52,who takes air backwoods to cloud nine on the reg,False,False,None,False
1282,1282,backwoods_cigars 46,whole lotta vanilla action going on ,False,False,#rarebackwoods  #backwoodsparty,False
1283,1283,backwoods_cigars 190,black russians are back ,False,False,#backwoodsparty,False
1284,1284,backwoods_cigars 184,russian cream gang wya ,False,False,#backwoodsparty,False
1285,1285,backwoods_cigars 609,Who would smoke all these in one day,False,False,None,False
1286,1286,backwoods_cigars 91,comment if you want to join this session ,False,False,#backwoodsparty,False
1287,1287,backwoods_cigars 85,f with us we lit 🔥🔥🔥,False,False,None,False
1288,1288,backwoods_cigars 153,loyal to both ,False,False,#backwoodsparty,False
1289,1289,backwoods_cigars 635,Tag the team👇👇👇,False,False,None,False
1290,1290,backwoods_cigars 621,Who wants a backwoods tat,False,False,None,False
1291,1291,backwoods_cigars 147,wood you like these hands,False,False,None,False
1292,1292,backwoods_cigars 392,Who is your fav producer👇👇👇,False,False,None,False
1293,1293,backwoods_cigars 386,What’s for breakfast,False,False,None,False
1294,1294,backwoods_cigars 379,how many backwoods in 2019,False,False,None,False
1295,1295,backwoods_cigars 437,What’s your favorite offsetyrn bars👇👇,False,False,None,False
1296,1296,backwoods_cigars 351,Rate Sweet aromatic flavor 110 and why👇👇👇,False,False,None,False
1297,1297,backwoods_cigars 345,Who likes this collabo ,False,False,#livetrue,False
1298,1298,backwoods_cigars 423,What’s your favorite backwood flavor👇👇👇,False,False,None,False
1299,1299,backwoods_cigars 344,Rate these 110 and why ,False,False,#exoticbackwoods,False
1300,1300,backwoods_cigars 422,A tent made from backwood packaging ⛺️,False,False,None,False
1301,1301,backwoods_cigars 436,Feeling like a boss on Sunset Blvd🌴,False,False,None,False
1302,1302,backwoods_cigars 350,Who would you get to sign your pack👇👇👇,False,False,#backwoods ,False
1303,1303,backwoods_cigars 378,Who is your smoking squad👇👇👇,False,False,None,False
1304,1304,backwoods_cigars 387,Tag the people you would share this with👇👇👇,False,False,None,False
1305,1305,backwoods_cigars 393,Who wants a backwoods cake👇👇,False,False,None,False
1306,1306,backwoods_cigars 620,What’s your favorite Backwood ,False,False,#choices  #backwoodsbaddies  #options  #backwoodscamping,False
1307,1307,backwoods_cigars 146,shoutout backwoodsru with the br decks,False,False,None,False
1308,1308,backwoods_cigars 152,sheeeeesh,False,False,None,False
1309,1309,backwoods_cigars 634,Respect to a legend chieffkeeffsossa ,False,False,#gbe,False
1310,1310,backwoods_cigars 84,what drive thru is this ,False,False,#backwoodsparty,False
1311,1311,backwoods_cigars 90,we ready 🔥 ,False,False,#backwoodsparty,False
1312,1312,backwoods_cigars 608,Nails did 💅,False,False,None,False
1313,1313,backwoods_cigars 185,whos a honey fan ,False,False,#backwoodsparty,False
1314,1314,backwoods_cigars 191,this gonna be da party you talk about 20 years from now ,False,False,#backwoodsparty,False
1315,1315,backwoods_cigars 47,they both look good but which one you smokin first ,False,False,#backwoods,False
1316,1316,backwoods_cigars 1,new places ,False,False,#backwoods,False
1317,1317,backwoods_cigars 53,keep it pushin ,False,False,#backwoods,False
1318,1318,backwoods_cigars 230,what y’all getting into today,False,False,None,False
1319,1319,backwoods_cigars 556,What’s your favorite video game👇👇👇 famousdex,False,False,None,False
1320,1320,backwoods_cigars 542,We turned up at the tumbleweed festival Our events are the only place to get official merch,False,False,None,False
1321,1321,backwoods_cigars 224,🖤 Hit the link in our bio to learn how you can support ,False,False,#blackouttuesday,False
1322,1322,backwoods_cigars 218, us with a picture of you with one of these packs ,False,False,#backwoodsparty,False
1323,1323,backwoods_cigars 595,This weekend is all about fun slickwoods ,False,False,#backwoods  #rollup,False
1324,1324,backwoods_cigars 581,Lets go,False,False,None,False
1325,1325,backwoods_cigars 280,bear 🔥 tonygreenhand,False,False,#backwoodsart ,False
1326,1326,backwoods_cigars 294,SURGEON GENERAL WARNING Tobacco Smoke Increases The Risk Of Lung Cancer And Heart Disease Even In Nonsmokers  Shout out to yogotti and each and every one of our finalists who performed last week Y’all killed it  You already know we got merch on deck stay tuned to see where well roll up to next  ,False,False,#SmokeHouseSocial  #TBT  #BackwoodsOnly  #BackwoodsGang  #AlwaysTrue,True
1327,1327,backwoods_cigars 525,What’s your favorite lilskies song👇👇👇,False,False,None,False
1328,1328,backwoods_cigars 243,keep teasin with that jacket princesssosaa,False,False,None,False
1329,1329,backwoods_cigars 257,yo girl and her friends came over the other night ,False,False,#backwoods,False
1330,1330,backwoods_cigars 531,Tag a boss👇👇👇,False,False,None,False
1331,1331,backwoods_cigars 519,Tag your fav creative👇👇👇,False,False,None,False
1332,1332,backwoods_cigars 690,Pull up to the spot with a wood lit 💯 lilgnar666 ,False,False,#melrose,False
1333,1333,backwoods_cigars 684,Lunch has been served dicesoho ,False,False,#backwoods  #iceylife,False
1334,1334,backwoods_cigars 34,dont sleep on 3 ,False,False,#backwoodsparty,False
1335,1335,backwoods_cigars 20,comment if you about the dark stouts 👇,False,False,#backwoodsparty ,False
1336,1336,backwoods_cigars 135,thankful  appreciative of everything shoutout jersey,False,False,None,False
1337,1337,backwoods_cigars 653,Good morning ,False,False,#rollup,False
1338,1338,backwoods_cigars 647,🌟⭐️🌟⭐️,False,False,None,False
1339,1339,backwoods_cigars 121,puts the bad in ,False,False,#backwoodbaddies,False
1340,1340,backwoods_cigars 109,if you like dark woodsthis right here is it chief we not cappin ab the dark part ,False,False,#backwoodsparty,False
1341,1341,backwoods_cigars 492,We’re giving out free swag You read that correctly All you have to do is complete the survey in the bio and you can come up This is not a drill 🚫🧢,False,False,None,False
1343,1343,backwoods_cigars 451,Guess how much cash hoodrichpablojuan is about to spend on backwoods 👇👇,False,False,None,False
1344,1344,backwoods_cigars 337,A view is better with a ,False,False,#backwoods,False
1345,1345,backwoods_cigars 323,One of our best events yet 🔥🔥🔥 we teamed up w yfnlucci yfnfat and yfnbcthelabel it got a lil crazy 💨💨💨 peep our instastory for exclusive visuals,False,False,#aboutlastnight  #smokehousesocial ,False
1346,1346,backwoods_cigars 445,We’ve been all across country giving dope local artist a shot at their dreams Now that day has come Atlanta has been one of our most active regions so you know we gotta give back Slide on us for performances from youngdolph and citygirls at tomorrow night’s SmokeHouse Social finale,False,False,None,False
1347,1347,backwoods_cigars 479,What’s your favorite flavor👇👇👇,False,False,None,False
1348,1348,backwoods_cigars 478,Boss moves chieffkeeffsossa,False,False,None,False
1349,1349,backwoods_cigars 322,Throwback to when we pulled up on youngdolph What’s your favorite Dolph song 🐬🐬🐬 ,False,False,#BackwoodsGang,False
1350,1350,backwoods_cigars 444,What’s your favorite song off Carter V👇👇👇,False,False,None,False
1351,1351,backwoods_cigars 450,How long does it take you to roll a backwood,False,False,None,False
1352,1352,backwoods_cigars 336,The whole city came out ,False,False,#AboutLastNight  #smokehousesocial,False
1353,1353,backwoods_cigars 487,Tag a girl that can roll👇👇,False,False,None,False
1354,1354,backwoods_cigars 493,Legend nav westcoastcure,False,False,None,False
1355,1355,backwoods_cigars 108,everybody not gon make it ,False,False,#backwoodsparty,False
1356,1356,backwoods_cigars 646,nolimitherbo has always been one of our biggest supporters and we have all the love in the world for him,False,False,None,False
1357,1357,backwoods_cigars 120,this shit hittin,False,False,None,False
1358,1358,backwoods_cigars 134,grape or banana ,False,False,#backwoodsparty,False
1359,1359,backwoods_cigars 652,What’s your favorite asaprocky song ,False,False,#backwoods  #rollup,False
1360,1360,backwoods_cigars 21,not smoking was your first mistake bro,False,False,#backwoods ,False
1361,1361,backwoods_cigars 35,amazing energy today ,False,False,#backwoodsparty,False
1362,1362,backwoods_cigars 685,Studio vibes w lildudeluciano1  ,False,False,#MPR  #backwoods,False
1363,1363,backwoods_cigars 691,Where did you smoke your last backwoods,False,False,None,False
1364,1364,backwoods_cigars 518,Happy birthday 🎂🎂😂😂😂 richthekid,False,False,None,False
1365,1365,backwoods_cigars 256,tag somebody who never ashes ,False,False,#backwoods  #rollanotherwood,False
1366,1366,backwoods_cigars 530,Show us your style and creativity Tag us show us how you wear your official Merch  Who knows maybe we’ll send you a care package We love our creatives 😉  📸 josephdavidis,False,False,#backwoods  #alwaysTrue  #merch  #officalmerchonly ,False
1367,1367,backwoods_cigars 524,☮️,False,False,None,False
1368,1368,backwoods_cigars 242,what you rockin with today,False,False,None,False
1369,1369,backwoods_cigars 295,FINALE TONIGHT catchonela FEATURING yogotti  21 Event  Tickets eventitecom Table Reservations 407 490 5533  Hosted by Abbey De La Rosa  City  Sounds  Performances DJ Kool Aid DJ Robby Dinero Kenway Live Chadwatson Realkeewi  KingPeazy Strictgrindwyfy Leonature5 guttatwins gmacsnn richthegoat1  Doors open at 8pm See you tonight ,False,False,#SMOKEHOUSESOCIAL  #backwoodsgang   #backwoods  #alwaystrue,False
1370,1370,backwoods_cigars 281,STACK IT HIGH ,False,False,#backwoods  #alwaystrue,False
1371,1371,backwoods_cigars 297,💥July 202019 Saturday 💥  Get Ready for ARTIST SHOWCASE memorial weekend kick off editions At opiumatl  Performance By 1lilkeed  EventBrite Check out Instagram Stories  To Be Part Of The ShowCase Please submit MP3 Track TheSmokeHouseSocialGmailCom  For Media Inquiries  Contact TheSmokeHouseSocialGmailCom  Powered By backwoodscigars  ,False,False,#SmokeHouseSocial  #alwaystrue  #SmokeHouseSocial  #backwoods  #lilkeed  #keedtalktoem,False
1372,1372,backwoods_cigars 283,wash your hands and wear your mask onelovepanambi,False,False,#backwoods  #backwoodsart  ,False
1373,1373,backwoods_cigars 532,Breakfast on the go 💨💨💨,False,False,None,False
1374,1374,backwoods_cigars 254,see a queen tag a queen,False,False,None,False
1375,1375,backwoods_cigars 240,who else collects ,False,False,#backwoods,False
1376,1376,backwoods_cigars 526,nolimitherbo weedhumor,False,False,None,False
1377,1377,backwoods_cigars 268,come up season paulhussler,False,False,#backwoods  ,False
1378,1378,backwoods_cigars 687,Haircut ritual chieffkeeffsossa kalife  ,False,False,#backwoods  #barber,False
1379,1379,backwoods_cigars 693,Happy Born day to one of our favorite djs djchamp00 ,False,False,#hbd  #rollup,False
1380,1380,backwoods_cigars 23,nice room ,False,False,#backwoodsbaddies,False
1381,1381,backwoods_cigars 37,comment and tag em below,False,False,None,False
1382,1382,backwoods_cigars 122,wuddup beehive ,False,False,#backwoodsparty,False
1383,1383,backwoods_cigars 644,Caption this👇👇👇,False,False,None,False
1384,1384,backwoods_cigars 650,Who is the last person you smoked with 👇👇👇,False,False,None,False
1385,1385,backwoods_cigars 136,yall fw the sweet aromatics ,False,False,#backwoodsparty,False
1386,1386,backwoods_cigars 678,Pulled over for a gas break cdothoncho ,False,False,#newwave  #backwoods,False
1387,1387,backwoods_cigars 485,What’s your favorite lilskies song👇👇👇,False,False,None,False
1388,1388,backwoods_cigars 491,Big congratulations ridiculouslyryan for signing a label deal with trinarockstarr’s new label  You did it in style with a in your hand,False,False,#RockStarrMusicGroup #backwood ,False
1389,1389,backwoods_cigars 446,Greensboro NC Our stage is gonna be 🔥🔥🔥 Tickets available now And you already know that suddsuddsudd and streetexecs are going to go up See you there 🚫🧢 ,False,False,#alwaystrue,False
1390,1390,backwoods_cigars 320,Perfect date ,False,False,#LiveTrue,False
1391,1391,backwoods_cigars 334,Drop an emoji of your favorite food 🍔🍕 sferaebbasta ,False,False,#backwoodsgang,False
1392,1392,backwoods_cigars 452,How many backwoods did you smoke yesterday,False,False,None,False
1393,1393,backwoods_cigars 308,We’re on fire this year The events are still coming and they’re just getting better and better We appreciate the homie Cozz for coming out and blessing the stage Special so to the winner of the night leonature5 and our support from byxbreezy ghostnivet and yzbeatz713 Where are we going to be next What artist do we have hitting the stage Stay tuned ,False,False,#AlwaysTrue  #SmokeHouseSocial  #BackwoodsGang,False
